timestamp,wind_direction,wind_speed,temperature,rainfall,humidity
2025-04-17 22:00:00,31.0,1.6,27.9,0.0,80.0
2025-04-17 23:00:00,114.0,3.3,27.6,0.0,83.0
2025-04-18 00:00:00,113.0,2.7,27.2,0.0,85.2
2025-04-18 01:00:00,99.0,2.8,27.2,0.0,86.0
2025-04-18 02:00:00,68.0,2.4,26.8,0.0,89.4
2025-04-18 03:00:00,67.0,3.6,26.6,0.0,90.4
2025-04-18 04:00:00,75.0,2.2,26.4,0.0,91.7
2025-04-18 05:00:00,84.0,2.2,26.3,0.0,92.9
2025-04-18 06:00:00,71.0,3.4,26.1,0.0,94.5
2025-04-18 07:00:00,73.0,2.1,26.1,0.0,94.0
2025-04-18 08:00:00,83.0,2.3,26.7,0.0,92.4
2025-04-18 09:00:00,64.0,3.4,28.5,0.0,83.6
2025-04-18 10:00:00,40.0,2.3,29.7,0.0,77.8
2025-04-18 11:00:00,17.0,2.7,30.9,0.0,71.7
2025-04-18 12:00:00,72.0,2.7,32.2,0.0,63.9
2025-04-18 13:00:00,346.0,4.1,32.1,0.0,64.9
2025-04-18 14:00:00,313.0,5.7,32.5,0.0,66.2
2025-04-18 15:00:00,324.0,2.6,31.4,0.0,72.8
2025-04-18 16:00:00,273.0,4.5,32.2,0.0,71.4
2025-04-18 17:00:00,285.0,4.2,31.0,0.0,76.2
2025-04-18 18:00:00,258.0,4.6,29.9,0.0,81.8
2025-04-18 19:00:00,41.0,3.8,25.6,1.0,93.1
2025-04-18 20:00:00,139.0,3.2,26.4,0.0,91.4
2025-04-18 21:00:00,93.0,1.8,27.0,0.0,86.9
2025-04-18 22:00:00,124.0,2.7,27.0,0.0,89.3
2025-04-18 23:00:00,98.0,2.0,27.6,0.0,86.1
2025-04-19 00:00:00,117.0,2.5,27.5,0.0,89.3
2025-04-19 01:00:00,64.0,3.6,27.1,0.0,93.8
2025-04-19 02:00:00,108.0,2.6,27.2,0.0,94.0
2025-04-19 03:00:00,75.0,2.6,27.2,0.0,94.3
2025-04-19 04:00:00,75.0,3.1,26.9,0.0,94.5
2025-04-19 05:00:00,97.0,1.7,27.0,0.0,94.6
2025-04-19 06:00:00,91.0,2.4,26.9,0.0,95.8
2025-04-19 07:00:00,101.0,1.4,26.9,0.0,95.4
2025-04-19 08:00:00,91.0,2.2,27.2,0.0,95.1
2025-04-19 09:00:00,71.0,2.8,28.8,0.0,87.8
2025-04-19 10:00:00,61.0,4.4,29.5,0.0,81.3
2025-04-19 11:00:00,72.0,3.9,30.9,0.0,74.6
2025-04-19 12:00:00,57.0,3.3,32.1,0.0,68.4
2025-04-19 13:00:00,90.0,2.2,32.7,0.0,64.6
2025-04-19 14:00:00,281.0,4.6,28.0,0.2,88.4
2025-04-19 15:00:00,150.0,3.6,25.3,0.0,
2025-04-19 16:00:00,137.0,1.2,27.5,0.0,88.9
2025-04-19 17:00:00,351.0,2.7,27.7,0.0,91.5
2025-04-19 18:00:00,18.0,5.4,26.9,0.4,94.0
2025-04-19 19:00:00,236.0,0.9,25.9,0.0,99.6
2025-04-19 20:00:00,52.0,1.4,26.0,0.0,97.8
2025-04-19 21:00:00,56.0,0.9,26.0,0.0,92.3
2025-04-19 22:00:00,348.0,5.4,26.1,0.0,97.4
2025-04-19 23:00:00,353.0,3.2,25.9,0.0,97.7
2025-04-20 00:00:00,18.0,2.5,26.1,0.0,97.4
2025-04-20 01:00:00,1.0,2.1,25.9,0.0,98.8
2025-04-20 02:00:00,51.0,2.5,25.9,0.0,99.4
2025-04-20 03:00:00,83.0,1.8,25.8,0.0,96.9
2025-04-20 04:00:00,117.0,1.1,26.0,0.0,95.8
2025-04-20 05:00:00,76.0,2.0,26.2,0.0,92.0
2025-04-20 06:00:00,68.0,2.3,25.8,0.0,95.7
2025-04-20 07:00:00,11.0,2.1,25.3,0.0,98.9
2025-04-20 08:00:00,349.0,5.2,25.8,0.0,94.5
2025-04-20 09:00:00,9.0,3.7,27.1,0.0,90.3
2025-04-20 10:00:00,334.0,3.9,27.8,0.0,87.5
2025-04-20 11:00:00,359.0,4.3,29.5,0.0,79.9
2025-04-20 12:00:00,353.0,4.2,29.7,0.0,74.9
2025-04-20 13:00:00,354.0,3.6,31.6,0.0,66.9
2025-04-20 14:00:00,343.0,4.2,32.0,0.0,67.1
2025-04-20 15:00:00,323.0,7.2,31.1,0.0,73.0
2025-04-20 16:00:00,306.0,4.9,31.5,0.0,72.9
2025-04-20 17:00:00,107.0,8.7,25.6,1.4,95.4
2025-04-20 18:00:00,151.0,5.2,23.7,1.4,
2025-04-20 19:00:00,125.0,2.0,24.4,0.0,
2025-04-20 20:00:00,49.0,2.3,24.9,0.0,96.9
2025-04-20 21:00:00,56.0,3.3,25.5,0.0,94.5
2025-04-20 22:00:00,77.0,1.6,25.8,0.0,94.9
2025-04-20 23:00:00,66.0,3.2,25.6,0.0,94.5
2025-04-21 00:00:00,43.0,2.2,25.7,0.0,92.1
2025-04-21 01:00:00,70.0,3.3,26.0,0.0,85.9
2025-04-21 02:00:00,65.0,3.6,25.6,0.0,88.9
2025-04-21 03:00:00,76.0,2.4,25.4,0.0,90.3
2025-04-21 04:00:00,84.0,2.4,25.6,0.0,89.6
2025-04-21 05:00:00,64.0,3.1,25.6,0.0,88.8
2025-04-21 06:00:00,60.0,2.4,25.5,0.0,89.3
2025-04-21 07:00:00,76.0,2.8,26.0,0.0,85.8
2025-04-21 08:00:00,18.0,1.8,26.5,0.0,85.6
2025-04-21 09:00:00,33.0,1.7,28.1,0.0,82.6
2025-04-21 10:00:00,93.0,3.0,29.3,0.0,78.4
2025-04-21 11:00:00,72.0,3.4,30.0,0.0,74.5
2025-04-21 12:00:00,56.0,3.6,32.1,0.0,61.8
2025-04-21 13:00:00,199.0,2.0,33.4,0.0,59.6
2025-04-21 14:00:00,246.0,3.6,31.8,0.0,68.4
2025-04-21 15:00:00,225.0,7.2,24.1,0.4,
2025-04-21 16:00:00,76.0,5.5,25.0,0.0,93.8
2025-04-21 17:00:00,99.0,5.6,25.1,0.0,92.4
2025-04-21 18:00:00,138.0,4.1,26.3,0.0,85.0
2025-04-21 19:00:00,320.0,2.5,25.9,0.0,89.6
2025-04-21 20:00:00,352.0,1.0,26.0,0.0,91.6
2025-04-21 21:00:00,74.0,1.6,25.8,0.0,95.2
2025-04-21 22:00:00,87.0,1.7,25.7,0.0,96.6
2025-04-21 23:00:00,113.0,2.0,26.0,0.0,93.8
2025-04-22 00:00:00,64.0,3.9,25.6,0.0,97.3
2025-04-22 01:00:00,65.0,3.8,26.0,0.0,91.6
2025-04-22 02:00:00,35.0,2.0,25.7,0.0,94.0
2025-04-22 03:00:00,331.0,2.9,25.3,0.0,96.2
2025-04-22 04:00:00,352.0,1.8,25.3,0.0,95.1
2025-04-22 05:00:00,51.0,1.3,25.5,0.0,94.4
2025-04-22 06:00:00,73.0,2.4,25.7,0.0,91.8
2025-04-22 07:00:00,98.0,1.1,25.7,0.0,92.5
2025-04-22 08:00:00,125.0,2.5,26.2,0.0,89.5
2025-04-22 09:00:00,138.0,1.3,27.4,0.0,87.8
2025-04-22 10:00:00,145.0,2.1,28.7,0.0,82.8
2025-04-22 11:00:00,158.0,4.0,29.6,0.0,74.4
2025-04-22 12:00:00,157.0,3.5,30.9,0.0,69.9
2025-04-22 13:00:00,346.0,4.8,29.9,0.0,78.9
2025-04-22 14:00:00,266.0,2.8,30.6,0.0,74.9
2025-04-22 15:00:00,229.0,3.4,31.7,0.0,67.2
2025-04-22 16:00:00,227.0,4.8,30.5,0.0,72.6
2025-04-22 17:00:00,199.0,5.1,30.4,0.0,73.8
2025-04-22 18:00:00,184.0,4.0,29.6,0.0,76.5
2025-04-22 19:00:00,85.0,2.1,28.2,0.0,82.8
2025-04-22 20:00:00,32.0,2.0,27.3,0.0,90.7
2025-04-22 21:00:00,59.0,2.7,27.2,0.0,91.1
2025-04-22 22:00:00,356.0,2.1,26.8,0.0,92.7
2025-04-22 23:00:00,73.0,1.8,27.2,0.0,91.3
2025-04-23 00:00:00,90.0,1.4,27.1,0.0,91.9
2025-04-23 01:00:00,51.0,2.3,26.7,0.0,93.2
2025-04-23 02:00:00,14.0,1.3,26.2,0.0,96.1
2025-04-23 03:00:00,359.0,1.9,26.3,0.0,95.3
2025-04-23 04:00:00,41.0,1.2,26.5,0.0,94.6
2025-04-23 05:00:00,59.0,1.0,26.5,0.0,94.3
2025-04-23 06:00:00,255.0,5.0,25.7,2.2,94.5
2025-04-23 07:00:00,326.0,6.2,25.3,0.0,96.2
2025-04-23 08:00:00,58.0,1.3,25.1,0.0,97.9
2025-04-23 09:00:00,16.0,1.0,26.9,0.0,91.4
2025-04-23 10:00:00,290.0,4.3,28.2,0.0,84.3
2025-04-23 11:00:00,248.0,4.7,28.3,0.0,82.5
2025-04-23 12:00:00,248.0,5.4,25.9,0.4,98.0
2025-04-23 13:00:00,249.0,3.6,26.6,0.0,95.8
2025-04-23 14:00:00,245.0,2.2,27.5,0.0,91.9
2025-04-23 15:00:00,237.0,2.7,28.4,0.0,80.8
2025-04-23 16:00:00,197.0,2.8,29.0,0.0,76.6
2025-04-23 17:00:00,196.0,2.2,29.1,0.0,76.9
2025-04-23 18:00:00,253.0,3.1,28.2,0.0,81.9
2025-04-23 19:00:00,243.0,2.7,27.8,0.0,81.7
2025-04-23 20:00:00,251.0,1.1,27.3,0.0,85.8
2025-04-23 21:00:00,199.0,2.8,27.4,0.0,86.0
2025-04-23 22:00:00,152.0,1.7,27.6,0.0,82.9
2025-04-23 23:00:00,76.0,1.5,27.4,0.0,85.4
2025-04-24 00:00:00,64.0,1.9,26.7,0.0,90.9
2025-04-24 01:00:00,20.0,1.5,26.5,0.0,92.6
2025-04-24 02:00:00,15.0,1.8,26.1,0.0,95.8
2025-04-24 03:00:00,67.0,1.6,26.1,0.0,96.4
2025-04-24 04:00:00,60.0,2.2,25.9,0.0,96.9
2025-04-24 05:00:00,40.0,1.9,25.7,0.0,97.5
2025-04-24 06:00:00,42.0,1.8,25.7,0.0,98.8
2025-04-24 07:00:00,60.0,2.0,25.9,0.0,96.6
2025-04-24 08:00:00,52.0,2.5,26.0,0.0,95.9
2025-04-24 09:00:00,0.0,1.9,27.0,0.0,94.9
2025-04-24 10:00:00,33.0,2.0,28.2,0.0,84.6
2025-04-24 11:00:00,19.0,2.1,29.5,0.0,75.5
2025-04-24 12:00:00,321.0,5.3,29.7,0.0,72.7
2025-04-24 13:00:00,320.0,4.8,30.8,0.0,72.5
2025-04-24 14:00:00,330.0,6.8,30.3,0.0,70.6
2025-04-24 15:00:00,323.0,6.8,30.6,0.0,72.0
2025-04-24 16:00:00,337.0,7.3,30.7,0.0,68.4
2025-04-24 17:00:00,327.0,3.6,30.1,0.0,66.0
2025-04-24 18:00:00,323.0,3.0,29.5,0.0,75.8
2025-04-24 19:00:00,355.0,1.8,29.0,0.0,79.2
2025-04-24 20:00:00,57.0,2.2,28.4,0.0,82.4
2025-04-24 21:00:00,81.0,2.9,28.0,0.0,85.7
2025-04-24 22:00:00,101.0,3.0,27.8,0.0,85.1
2025-04-24 23:00:00,101.0,2.2,27.5,0.0,86.2
2025-04-25 00:00:00,122.0,2.9,27.2,0.0,88.1
2025-04-25 01:00:00,120.0,2.7,27.4,0.0,87.1
2025-04-25 02:00:00,90.0,1.7,26.9,0.0,90.2
2025-04-25 03:00:00,122.0,1.7,26.9,0.0,90.6
2025-04-25 04:00:00,112.0,1.7,26.7,0.0,92.4
2025-04-25 05:00:00,93.0,1.2,26.4,0.0,93.4
2025-04-25 06:00:00,54.0,1.5,26.1,0.0,94.3
2025-04-25 07:00:00,72.0,1.6,26.2,0.0,94.1
2025-04-25 08:00:00,134.0,1.9,27.1,0.0,89.5
2025-04-25 09:00:00,121.0,3.5,28.6,0.0,84.5
2025-04-25 10:00:00,82.0,3.8,30.8,0.0,72.8
2025-04-25 11:00:00,206.0,1.9,27.0,0.0,87.3
2025-04-25 12:00:00,163.0,2.6,29.9,0.0,74.0
2025-04-25 13:00:00,323.0,2.7,32.5,0.0,60.6
2025-04-25 14:00:00,221.0,3.3,32.5,0.0,62.8
2025-04-25 15:00:00,322.0,2.5,33.4,0.0,60.6
2025-04-25 16:00:00,337.0,3.7,33.3,0.0,58.1
2025-04-25 17:00:00,2.0,3.3,32.3,0.0,66.3
2025-04-25 18:00:00,83.0,3.2,29.4,0.0,81.4
2025-04-25 19:00:00,63.0,3.3,28.2,0.0,85.6
2025-04-25 20:00:00,111.0,2.7,27.4,0.0,86.7
2025-04-25 21:00:00,108.0,3.0,27.7,0.0,83.5
2025-04-25 22:00:00,89.0,2.5,27.7,0.0,84.2
2025-04-25 23:00:00,114.0,4.2,27.7,0.0,87.9
2025-04-26 00:00:00,156.0,4.0,28.2,0.0,87.0
2025-04-26 01:00:00,168.0,3.5,28.3,0.0,85.9
2025-04-26 02:00:00,71.0,3.7,27.2,0.0,92.6
2025-04-26 03:00:00,127.0,2.3,27.6,0.0,90.5
2025-04-26 04:00:00,73.0,3.2,26.7,0.0,96.0
2025-04-26 05:00:00,73.0,3.0,26.3,0.0,96.2
2025-04-26 06:00:00,67.0,3.4,25.9,0.0,95.1
2025-04-26 07:00:00,76.0,1.8,26.2,0.0,93.1
2025-04-26 08:00:00,139.0,1.6,27.5,0.0,87.0
2025-04-26 09:00:00,126.0,3.8,28.1,0.0,84.3
2025-04-26 10:00:00,133.0,4.0,30.0,0.0,77.8
2025-04-26 11:00:00,164.0,3.9,31.2,0.0,70.1
2025-04-26 12:00:00,187.0,6.4,30.8,0.0,69.9
2025-04-26 13:00:00,251.0,7.6,28.8,0.0,82.2
2025-04-26 14:00:00,228.0,4.7,28.8,0.0,81.7
2025-04-26 15:00:00,40.0,2.8,27.5,0.0,91.6
2025-04-26 16:00:00,18.0,2.7,26.4,0.0,96.8
2025-04-26 17:00:00,67.0,4.9,25.6,0.0,96.5
2025-04-26 18:00:00,80.0,2.5,25.8,0.0,94.9
2025-04-26 19:00:00,129.0,1.7,25.9,0.2,96.3
2025-04-26 20:00:00,49.0,2.4,25.2,0.0,98.0
2025-04-26 21:00:00,132.0,2.2,25.7,0.0,95.3
2025-04-26 22:00:00,80.0,0.7,26.1,0.0,94.8
2025-04-26 23:00:00,30.0,2.0,25.5,0.0,98.3
